Symbol,IssuerName,Sector,Industry,IPO
NETS,Netshoes (Cayman) Limited,Consumer Services,Catalog/Specialty Distribution,2017
NVRO,Nevro Corp.,Health Care,Medical/Dental Instruments,2014
HYB,"New America High Income Fund, Inc. (The)",n/a,n/a,1988
GF,"New Germany Fund, Inc. (The)",n/a,n/a,1990
NWHM,New Home Company Inc. (The),Capital Goods,Homebuilding,2014
IRL,"New Ireland Fund, Inc. (The)",n/a,n/a,1990
NEWM,New Media Investment Group Inc.,Consumer Services,Newspapers/Magazines,2014
NMFC,New Mountain Finance Corporation,n/a,n/a,2011
EDU,"New Oriental Education & Technology Group, Inc.",Consumer Services,Other Consumer Services,2006
NEWR,"New Relic, Inc.",Technology,Computer Software: Prepackaged Software,2014
NRZ,New Residential Investment Corp.,Consumer Services,Real Estate Investment Trusts,n/a
SNR,New Senior Investment Group Inc.,Consumer Services,Real Estate Investment Trusts,2014
NWY,"New York & Company, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores,2004
NYCB,"New York Community Bancorp, Inc.",Finance,Banks,n/a
NYCB^A,"New York Community Bancorp, Inc.",n/a,n/a,n/a
NYCB^U,"New York Community Bancorp, Inc.",n/a,n/a,n/a
NYRT,"New York REIT, Inc.",Consumer Services,Real Estate Investment Trusts,2014
NYT,New York Times Company (The),Consumer Services,Newspapers/Magazines,n/a
NWL,Newell Brands Inc.,Consumer Non-Durables,Plastic Products,n/a
NFX,Newfield Exploration Company,Energy,Oil & Gas Production,1993
NJR,NewJersey Resources Corporation,Public Utilities,Oil/Gas Transmission,n/a
NEU,NewMarket Corporation,Basic Industries,Major Chemicals,n/a
NEM,Newmont Mining Corporation,Basic Industries,Precious Metals,n/a
NR,"Newpark Resources, Inc.",Energy,Metal Fabrications,n/a
NXRT,"NexPoint Residential Trust, Inc.",Consumer Services,Real Estate Investment Trusts,2015
NEP,"NextEra Energy Partners, LP",Public Utilities,Electric Utilities: Central,2014
NEE,"NextEra Energy, Inc.",Public Utilities,Electric Utilities: Central,n/a
NEE^C,"NextEra Energy, Inc.",n/a,n/a,n/a
NEE^G,"NextEra Energy, Inc.",n/a,n/a,n/a
NEE^H,"NextEra Energy, Inc.",n/a,n/a,n/a
NEE^I,"NextEra Energy, Inc.",n/a,n/a,n/a
NEE^J,"NextEra Energy, Inc.",n/a,n/a,n/a
NEE^K,"NextEra Energy, Inc.",n/a,n/a,n/a
NEE^Q,"NextEra Energy, Inc.",n/a,n/a,n/a
NEE^R,"NextEra Energy, Inc.",n/a,n/a,n/a
NGL,NGL ENERGY PARTNERS LP,Energy,Oil Refining/Marketing,2011
NGL^B,NGL ENERGY PARTNERS LP,n/a,n/a,n/a
NMK^B,"Niagara Mohawk Holdings, Inc.",Public Utilities,Power Generation,n/a
NMK^C,"Niagara Mohawk Holdings, Inc.",Public Utilities,Power Generation,n/a
NLSN,Nielsen N.V.,Miscellaneous,Business Services,2011
NKE,"Nike, Inc.",Consumer Non-Durables,Shoe Manufacturing,n/a
NI,"NiSource, Inc",Public Utilities,Power Generation,n/a
NL,"NL Industries, Inc.",Basic Industries,Major Chemicals,n/a
NOAH,Noah Holdings Ltd.,Finance,Investment Managers,2010
NE,Noble Corporation,Energy,Oil & Gas Production,n/a
NBL,Noble Energy Inc.,Energy,Oil & Gas Production,n/a
NBLX,Noble Midstream Partners LP,Energy,Natural Gas Distribution,2016
NOK,Nokia Corporation,Technology,Radio And Television Broadcasting And Communications Equipment,1994
NOMD,Nomad Foods Limited,Consumer Non-Durables,Packaged Foods,2016
NMR,Nomura Holdings Inc ADR,Finance,Investment Bankers/Brokers/Service,n/a
OSB,Norbord Inc.,Basic Industries,Forest Products,n/a
NAO,Nordic American Offshore Ltd,Transportation,Marine Transportation,2014
NAT,Nordic American Tankers Limited,Consumer Services,Marine Transportation,n/a
JWN,"Nordstrom, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores,n/a
NSC,Norfolk Souther Corporation,Transportation,Railroads,n/a
NTL,Nortel Inversora SA,Public Utilities,Telecommunications Equipment,1997
NOA,"North American Energy Partners, Inc.",Energy,Oilfield Services/Equipment,2006
NRT,North European Oil Royality Trust,Energy,Oil & Gas Production,n/a
NOC,Northrop Grumman Corporation,Capital Goods,Industrial Machinery/Components,n/a
NRE,NorthStar Realty Europe Corp.,Consumer Services,Real Estate Investment Trusts,2015
NWN,Northwest Natural Gas Company,Public Utilities,Oil/Gas Transmission,n/a
NWE,NorthWestern Corporation,Public Utilities,Power Generation,n/a
NVS,Novartis AG,Health Care,Major Pharmaceuticals,n/a
NVO,Novo Nordisk A/S,Health Care,Major Pharmaceuticals,n/a
DNOW,NOW Inc.,Energy,Metal Fabrications,2014
NQ,NQ Mobile Inc.,Technology,Computer Software: Prepackaged Software,2011
NRG,"NRG Energy, Inc.",Public Utilities,Electric Utilities: Central,n/a
NYLD,"NRG Yield, Inc.",Public Utilities,Electric Utilities: Central,2015
NYLD.A,"NRG Yield, Inc.",n/a,n/a,n/a
DCM,"NTT DOCOMO, Inc",Technology,Radio And Television Broadcasting And Communications Equipment,n/a
NUS,"Nu Skin Enterprises, Inc.",Health Care,Other Pharmaceuticals,1996
NUE,Nucor Corporation,Basic Industries,Steel/Iron Ore,n/a
NS,Nustar Energy L.P.,Energy,Natural Gas Distribution,n/a
NS^A,Nustar Energy L.P.,n/a,n/a,n/a
NS^B,Nustar Energy L.P.,n/a,n/a,n/a
NSH,"Nustar GP Holdings, LLC",Energy,Natural Gas Distribution,n/a
NSS,"NuStar Logistics, L.P.",Energy,Natural Gas Distribution,n/a
JMLP,Nuveen All Cap Energy MLP Opportunities Fund,n/a,n/a,2014
NVG,Nuveen AMT-Free Municipal Credit Income Fund,n/a,n/a,2002
NUV,Nuveen AMT-Free Municipal Value Fund,n/a,n/a,1987
NUW,Nuveen AMT-Free Municipal Value Fund,n/a,n/a,2009
NEA,Nuveen AMT-Free Quality Municipal Income Fund,n/a,n/a,2002
NAZ,Nuveen Arizona Quality Municipal Income Fund,n/a,n/a,1992
NBB,Nuveen Build America Bond Fund,n/a,n/a,2010
NBD,Nuveen Build America Bond Opportunity Fund,n/a,n/a,2010
NKX,Nuveen California AMT-Free Quality Municipal Income Fund,n/a,n/a,2002
NCB,Nuveen California Municipal Value Fund 2,n/a,n/a,n/a
NCA,"Nuveen California Municipal Value Fund, Inc.",n/a,n/a,n/a
NAC,Nuveen California Quality Municipal Income Fund,n/a,n/a,1999
NTC,Nuveen Connecticut Quality Municipal Income Fund,n/a,n/a,1993
JCE,Nuveen Core Equity Alpha Fund,n/a,n/a,2007
JCO,Nuveen Credit Opportunities 2022 Target Term Fund,n/a,n/a,2017
JQC,Nuveen Credit Strategies Income Fund,n/a,n/a,2003
JDD,Nuveen Diversified Dividend and Income Fund,n/a,n/a,2003
DIAX,Nuveen Dow 30SM Dynamic Overwrite Fund,n/a,n/a,2014
JMF,Nuveen Energy MLP Total Return Fund,n/a,n/a,2011
NEV,Nuveen Enhanced Municipal Value Fund,n/a,n/a,2009
JFR,Nuveen Floating Rate Income Fund,n/a,n/a,2004
JRO,Nuveen Floating Rate Income Opportuntiy Fund,n/a,n/a,2004
NKG,Nuveen Georgia Quality Municipal Income Fund ,n/a,n/a,2002
JGH,Nuveen Global High Income Fund,n/a,n/a,2014
JHA,Nuveen High Income 2020 Target Term Fund,n/a,n/a,2015
JHY,Nuveen High Income 2020 Target Term Fund,n/a,n/a,2015
JHD,Nuveen High Income December 2019 Target Term Fund,n/a,n/a,2016
JHB,Nuveen High Income November 2021 Target Term Fund,n/a,n/a,2016
NXC,Nuveen Insured California Select Tax-Free Income Portfolio,n/a,n/a,1992
NXN,Nuveen Insured New York Select Tax-Free Income Portfolio,n/a,n/a,1992
NID,Nuveen Intermediate Duration Municipal Term Fund,n/a,n/a,2012
NMY,Nuveen Maryland Quality Municipal Income Fund,n/a,n/a,1993
NMT,Nuveen Massachusetts Municipal Income Fund,n/a,n/a,n/a
NUM,Nuveen Michigan Quality Municipal Income Fund,n/a,n/a,1991
NMS,Nuveen Minnesota Quality Municipal Income Fund,n/a,n/a,2014
NOM,Nuveen Missouri Quality Municipal Income Fund,n/a,n/a,1993
JLS,Nuveen Mortgage Opportunity Term Fund,n/a,n/a,2009
JMM,Nuveen Multi-Market Income Fund,n/a,n/a,n/a
NHA,Nuveen Municipal 2021 Target Term Fund,n/a,n/a,2016
NZF,Nuveen Municipal Credit Income Fund,n/a,n/a,2007
NMZ,Nuveen Municipal High Income Opportunity Fund,n/a,n/a,2003
NMI,"Nuveen Municipal Income Fund, Inc.",n/a,n/a,1988
NXJ,Nuveen New Jersey Quality Municipal Income Fund,n/a,n/a,2001
NRK,Nuveen New York AMT-Free Quality Municipal,n/a,n/a,2002
NYV,Nuveen New York Municipal Value Fund 2,n/a,n/a,2009
NNY,"Nuveen New York Municipal Value Fund, Inc.",n/a,n/a,1988
NAN,Nuveen New York Quality Municipal Income Fund,n/a,n/a,1999
NNC,Nuveen North Carolina Quality Municipal Income Fd,n/a,n/a,1993
NUO,Nuveen Ohio Quality Municipal Income Fund,n/a,n/a,1991
NQP,Nuveen Pennsylvania Quality Municipal Income Fund,n/a,n/a,1991
JPT,Nuveen Preferred and Income 2022 Term Fund,n/a,n/a,2017
JPI,Nuveen Preferred and Income Term Fund,n/a,n/a,2012
JPC,Nuveen Preferred Income Opportunites Fund,n/a,n/a,2003
NAD,Nuveen Quality Municipal Income Fund,n/a,n/a,1999
JPS,Nuveen Quality Preferred Income Fund 2,n/a,n/a,2002
JRI,Nuveen Real Asset Income and Growth Fund,n/a,n/a,2012
JRS,Nuveen Real Estate Fund,n/a,n/a,2001
BXMX,Nuveen S&P 500 Buy-Write Income Fund,n/a,n/a,n/a
SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,n/a,n/a,n/a
NIM,Nuveen Select Maturities Municipal Fund,n/a,n/a,1992
NXP,Nuveen Select Tax Free Income Portfolio,n/a,n/a,1992
NXQ,Nuveen Select Tax Free Income Portfolio II,n/a,n/a,1992
NXR,Nuveen Select Tax Free Income Portfolio III,n/a,n/a,1992
NSL,Nuveen Senior Income Fund,n/a,n/a,1999
JSD,Nuveen Short Duration Credit Opportunities Fund,n/a,n/a,2011
JTD,Nuveen Tax-Advantaged Dividend Growth Fund,n/a,n/a,n/a
JTA,Nuveen Tax-Advantaged Total Return Strategy Fund,n/a,n/a,2004
NTX,Nuveen Texas Quality Municipal Income Fund,n/a,n/a,1991
NPV,Nuveen Virginia Quality Municipal Income Fund,n/a,n/a,1993
NIQ,Nuveenn Intermediate Duration Quality Municipal Term Fund,n/a,n/a,2013
JMT,Nuven Mortgage Opportunity Term Fund 2,n/a,n/a,n/a
NVR,"NVR, Inc.",Capital Goods,Homebuilding,n/a
OAK,"Oaktree Capital Group, LLC",Finance,Investment Managers,2012
OAS,Oasis Petroleum Inc.,Energy,Oil & Gas Production,2010
OBE,Obsidian Energy Ltd.,Energy,Oil & Gas Production,n/a
OXY,Occidental Petroleum Corporation,Energy,Oil & Gas Production,n/a
OII,"Oceaneering International, Inc.",Energy,Oilfield Services/Equipment,n/a
OZM,Och-Ziff Capital Management Group LLC,Finance,Investment Managers,2007
OCIP,OCI Partners LP,Basic Industries,Major Chemicals,2013
OCN,Ocwen Financial Corporation,Finance,Finance: Consumer Services,n/a
OFG,OFG Bancorp,Finance,Major Banks,n/a
OFG^A,OFG Bancorp,Finance,Major Banks,n/a
OFG^B,OFG Bancorp,n/a,n/a,n/a
OFG^D,OFG Bancorp,n/a,n/a,n/a
OGE,OGE Energy Corporation,Public Utilities,Electric Utilities: Central,n/a
OIBR.C,Oi S.A.,n/a,n/a,2014
OIS,"Oil States International, Inc.",Energy,Metal Fabrications,2001
ODC,Oil-Dri Corporation Of America,Consumer Durables,Miscellaneous manufacturing industries,n/a
ORI,Old Republic International Corporation,Finance,Property-Casualty Insurers,n/a
OLN,Olin Corporation,Basic Industries,Major Chemicals,n/a
OMAA,OM Asset Management plc,Finance,Investment Managers,2016
OMAM,OM Asset Management plc,Finance,Investment Managers,2014
OHI,"Omega Healthcare Investors, Inc.",Consumer Services,Real Estate Investment Trusts,1992
OME,Omega Protein Corporation,Consumer Non-Durables,Packaged Foods,1998
OMC,Omnicom Group Inc.,Technology,Advertising,n/a
OMN,OMNOVA Solutions Inc.,Basic Industries,Specialty Chemicals,n/a
ASGN,"On Assignment, Inc.",Technology,Professional Services,1992
ONDK,"On Deck Capital, Inc.",Finance,Finance: Consumer Services,2014
OGS,"ONE Gas, Inc.",Public Utilities,Oil/Gas Transmission,2014
OLP,"One Liberty Properties, Inc.",Consumer Services,Real Estate Investment Trusts,n/a
OB,"OneBeacon Insurance Group, Ltd.",Finance,Property-Casualty Insurers,2006
OMF,"OneMain Holdings, Inc.",Finance,Finance: Consumer Services,2013
OKE,"ONEOK, Inc.",Public Utilities,Oil & Gas Production,n/a
OOMA,"Ooma, Inc.",Technology,EDP Services,2015
OPY,"Oppenheimer Holdings, Inc.",Finance,Investment Bankers/Brokers/Service,n/a
ORCL,Oracle Corporation,Technology,Computer Software: Prepackaged Software,1986
ORAN,Orange,Public Utilities,Telecommunications Equipment,n/a
OA,"Orbital ATK, Inc.",Capital Goods,Military/Government/Technical,n/a
ORC,"Orchid Island Capital, Inc.",Consumer Services,Real Estate Investment Trusts,2013
OEC,Orion Engineered Carbons S.A,Basic Industries,Major Chemicals,2014
ORN,"Orion Group Holdings, Inc.",Basic Industries,Military/Government/Technical,n/a
IX,Orix Corp Ads,Finance,Diversified Financial Services,n/a
ORA,"Ormat Technologies, Inc.",Public Utilities,Electric Utilities: Central,2004
OSK,Oshkosh Corporation,Capital Goods,Auto Manufacturing,n/a
OR,Osisko Gold Royalties Ltd,Basic Industries,Precious Metals,2016
OUT,OUTFRONT Media Inc.,Consumer Services,Real Estate Investment Trusts,2014
OSG,"Overseas Shipholding Group, Inc.",Transportation,Marine Transportation,2015
OMI,"Owens & Minor, Inc.",Health Care,Medical Specialities,n/a
OC,Owens Corning Inc,Capital Goods,Industrial Machinery/Components,n/a
OI,"Owens-Illinois, Inc.",Consumer Durables,Containers/Packaging,n/a
OXM,"Oxford Industries, Inc.",Consumer Non-Durables,Apparel,n/a
PAI,"Pacific American Income Shares, Inc.",n/a,n/a,n/a
ROYT,Pacific Coast Oil Trust,Energy,Oil & Gas Production,2012
PCG,Pacific Gas & Electric Co.,Public Utilities,Power Generation,n/a
PKG,Packaging Corporation of America,Consumer Durables,Containers/Packaging,2000
PANW,"Palo Alto Networks, Inc.",Technology,Computer peripheral equipment,2012
PAM,Pampa Energia S.A.,Public Utilities,Electric Utilities: Central,n/a
P,"Pandora Media, Inc.",Consumer Services,Broadcasting,2011
PHX,Panhandle Royalty Company,Energy,Oil & Gas Production,n/a
PAR,PAR Technology Corporation,Miscellaneous,Office Equipment/Supplies/Services,n/a
PGRE,"Paramount Group, Inc.",Consumer Services,Real Estate Investment Trusts,2014
PKE,Park Electrochemical Corporation,Technology,Electrical Products,n/a
PK,Park Hotels & Resorts Inc.,Consumer Services,Hotels/Resorts,2016
PKD,Parker Drilling Company,Energy,Oil & Gas Production,n/a
PH,Parker-Hannifin Corporation,Capital Goods,Metal Fabrications,n/a
PKY,"Parkway, Inc.",Consumer Services,Real Estate Investment Trusts,2016
PE,"Parsley Energy, Inc.",Energy,Oil & Gas Production,2014
PRE^F,PartnerRe Ltd.,n/a,n/a,n/a
PRE^G,PartnerRe Ltd.,n/a,n/a,n/a
PRE^H,PartnerRe Ltd.,n/a,n/a,n/a
PRE^I,PartnerRe Ltd.,n/a,n/a,n/a
PRTY,Party City Holdco Inc.,Consumer Services,Other Specialty Stores,2015
PN,"Patriot National, Inc.",Finance,Specialty Insurers,2015
PAYC,"Paycom Software, Inc.",Technology,Computer Software: Prepackaged Software,2014
PBF,PBF Energy Inc.,Energy,Integrated oil Companies,2012
PBFX,PBF Logistics LP,Energy,Natural Gas Distribution,2014
BTU,Peabody Energy Corporation,Energy,Coal Mining,2017
PSO,"Pearson, Plc",Consumer Services,Books,n/a
PEB,Pebblebrook Hotel Trust,Consumer Services,Real Estate Investment Trusts,2009
PEB^C,Pebblebrook Hotel Trust,n/a,n/a,n/a
PEB^D,Pebblebrook Hotel Trust,n/a,n/a,n/a
PBA,Pembina Pipeline Corp.,Energy,Oil & Gas Production,n/a
PGH,Pengrowth Energy Corporation,Energy,Oil & Gas Production,n/a
PEI,Pennsylvania Real Estate Investment Trust,Consumer Services,Real Estate Investment Trusts,n/a
PEI^A.CL,Pennsylvania Real Estate Investment Trust,n/a,n/a,n/a
PEI^B,Pennsylvania Real Estate Investment Trust,n/a,n/a,n/a
PEI^C,Pennsylvania Real Estate Investment Trust,n/a,n/a,n/a
PEI^D,Pennsylvania Real Estate Investment Trust,n/a,n/a,n/a
PFSI,"PennyMac Financial Services, Inc.",Finance,Finance: Consumer Services,2013
PMT,PennyMac Mortgage Investment Trust,Consumer Services,Real Estate Investment Trusts,2009
PMT^A,PennyMac Mortgage Investment Trust,n/a,n/a,n/a
PMT^B,PennyMac Mortgage Investment Trust,n/a,n/a,n/a
PAG,"Penske Automotive Group, Inc.",Consumer Durables,Automotive Aftermarket,n/a
PNR,Pentair plc.,Technology,Industrial Machinery/Components,n/a
PEN,"Penumbra, Inc.",Health Care,Medical/Dental Instruments,2015
PEP,"Pepsico, Inc.",Consumer Non-Durables,Beverages (Production/Distribution),n/a
PFGC,Performance Food Group Company,Consumer Non-Durables,Food Distributors,2015
PKI,"PerkinElmer, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments,n/a
PBT,Permian Basin Royalty Trust,Energy,Oil & Gas Production,n/a
PRGO,Perrigo Company,Health Care,Major Pharmaceuticals,n/a
PZE,Petrobras Argentina S.A.,Energy,Oil & Gas Production,n/a
PTR,PetroChina Company Limited,Energy,Oil & Gas Production,n/a
PBR,Petroleo Brasileiro S.A.- Petrobras,Energy,Oil & Gas Production,n/a
PBR.A,Petroleo Brasileiro S.A.- Petrobras,n/a,n/a,n/a
PQ,Petroquest Energy Inc,Energy,Oil & Gas Production,n/a
PFE,"Pfizer, Inc.",Health Care,Major Pharmaceuticals,n/a
PGTI,"PGT Innovations, Inc.",Capital Goods,Building Products,2006
PMC,Pharmerica Corporation,Health Care,Medical/Nursing Services,n/a
PHH,PHH Corp,Finance,Diversified Financial Services,2002
PM,Philip Morris International Inc,Consumer Non-Durables,Farming/Seeds/Milling,n/a
PSX,Phillips 66,Energy,Integrated oil Companies,n/a
PSXP,Phillips 66 Partners LP,Energy,Natural Gas Distribution,2013
FENG,Phoenix New Media Limited,Consumer Services,Broadcasting,2011
DOC,Physicians Realty Trust,Consumer Services,Real Estate Investment Trusts,2013
PDM,"Piedmont Office Realty Trust, Inc.",Consumer Services,Building operators,n/a
PIR,"Pier 1 Imports, Inc.",Consumer Services,Home Furnishings,n/a
PCQ,PIMCO California Municipal Income Fund,n/a,n/a,2001
PCK,Pimco California Municipal Income Fund II,n/a,n/a,2002
PZC,PIMCO California Municipal Income Fund III,n/a,n/a,2002
PCM,"PIMCO Commercial Mortgage Securities Trust, Inc.",n/a,n/a,1993
PTY,Pimco Corporate & Income Opportunity Fund,n/a,n/a,2002
PCN,Pimco Corporate & Income Stategy Fund,n/a,n/a,2001
PCI,PIMCO Dynamic Credit and Mortgage Income Fund,n/a,n/a,2013
PDI,PIMCO Dynamic Income Fund,n/a,n/a,2012
PGP,Pimco Global Stocksplus & Income Fund,n/a,n/a,2005
PHK,Pimco High Income Fund,n/a,n/a,2003
PKO,Pimco Income Opportunity Fund,n/a,n/a,n/a
PFL,PIMCO Income Strategy Fund,n/a,n/a,2003
PFN,PIMCO Income Strategy Fund II,n/a,n/a,2004
PMF,PIMCO Municipal Income Fund,n/a,n/a,2001
PML,Pimco Municipal Income Fund II,n/a,n/a,2002
PMX,PIMCO Municipal Income Fund III,n/a,n/a,2002
PNF,PIMCO New York Municipal Income Fund,n/a,n/a,2001
PNI,Pimco New York Municipal Income Fund II,n/a,n/a,2002
PYN,PIMCO New York Municipal Income Fund III,n/a,n/a,2002
RCS,"PIMCO Strategic Income Fund, Inc.",n/a,n/a,1994
PF,"Pinnacle Foods, Inc.",Consumer Non-Durables,Packaged Foods,2013
PNW,Pinnacle West Capital Corporation,Public Utilities,Electric Utilities: Central,n/a
PES,Pioneer Energy Services Corp.,Energy,Oil & Gas Production,n/a
PHD,Pioneer Floating Rate Trust,n/a,n/a,2004
PHT,Pioneer High Income Trust,n/a,n/a,n/a
MAV,Pioneer Municipal High Income Advantage Trust,n/a,n/a,n/a
MHI,Pioneer Municipal High Income Trust,n/a,n/a,2003
PXD,Pioneer Natural Resources Company,Energy,Oil & Gas Production,n/a
PJC,Piper Jaffray Companies,Finance,Investment Bankers/Brokers/Service,n/a
PBI,Pitney Bowes Inc.,Miscellaneous,Office Equipment/Supplies/Services,n/a
PBI^B,Pitney Bowes Inc.,n/a,n/a,n/a
PJT,PJT Partners Inc.,Finance,Investment Managers,2015
PAA,"Plains All American Pipeline, L.P.",Energy,Natural Gas Distribution,1998
PAGP,"Plains Group Holdings, L.P.",Energy,Natural Gas Distribution,2013
PLNT,"Planet Fitness, Inc.",Consumer Services,Hotels/Resorts,2015
PLT,"Plantronics, Inc.",Public Utilities,Telecommunications Equipment,1994
PAH,Platform Specialty Products Corporation,Basic Industries,Major Chemicals,2014
PHI,PLDT Inc.,Public Utilities,Telecommunications Equipment,n/a
PGEM,"Ply Gem Holdings, Inc.",Basic Industries,Forest Products,2013
PNC,"PNC Financial Services Group, Inc. (The)",Finance,Major Banks,n/a
PNC.WS,"PNC Financial Services Group, Inc. (The)",n/a,n/a,n/a
PNC^P,"PNC Financial Services Group, Inc. (The)",n/a,n/a,n/a
PNC^Q,"PNC Financial Services Group, Inc. (The)",n/a,n/a,n/a
PNM,"PNM Resources, Inc. (Holding Co.)",Public Utilities,Electric Utilities: Central,n/a
PII,Polaris Industries Inc.,Capital Goods,Industrial Specialties,n/a
POL,PolyOne Corporation,Basic Industries,Major Chemicals,n/a
POR,Portland General Electric Company,Public Utilities,Electric Utilities: Central,n/a
PKX,POSCO,Basic Industries,Steel/Iron Ore,1994
POST,"Post Holdings, Inc.",Consumer Non-Durables,Packaged Foods,2012
POT,Potash Corporation of Saskatchewan Inc.,Basic Industries,Agricultural Chemicals,1989
PPG,"PPG Industries, Inc.",Basic Industries,Paints/Coatings,n/a
